"","it","alg","init_fitness","eval","move","move_control","T","N","L","alpha","tmax"
"19141",19140000,"sann",6882917.8693,6882917.8693,"reduce_max_dist","dist_exp",1,NA,NA,0.99,100
"19142",19141000,"hill",6882917.8693,6882917.8693,"reduce_max_dist","dist_iden",NA,NA,NA,NA,100
"19143",19142000,"tabu",6882917.8693,6882917.8693,"neighbor","dist_exp",NA,10,10,NA,100
"19144",19143000,"hill",6882917.8693,6882917.8693,"twoopt","dist_exp",NA,NA,NA,NA,100
"19145",19144000,"tabu",6882917.8693,6882917.8693,"reduce_max_dist","dist_exp",NA,10,4,NA,100
"19146",19145000,"sann",6882917.8693,6882917.8693,"reduce_max_dist","dist_exp",1,NA,NA,0.99,100
"19147",19146000,"sann",6882917.8693,6882917.8693,"reduce_max_dist","dist_iden",1,NA,NA,0.95,100
"19148",19147000,"hill",6882917.8693,6882917.8693,"twoopt","dist_exp",NA,NA,NA,NA,100
"19149",19148000,"hill",6882917.8693,6882917.8693,"reduce_max_dist","dist_iden",NA,NA,NA,NA,100
"19150",19149000,"sann",6882917.8693,6882917.8693,"twoopt","dist_exp",1,NA,NA,0.99,100
"19151",19150000,"hill",6882917.8693,6882917.8693,"twoopt","dist_iden",NA,NA,NA,NA,100
"19152",19151000,"hill",6882917.8693,6882917.8693,"reduce_max_dist","dist_exp",NA,NA,NA,NA,100
"19153",19152000,"hill",6882917.8693,6882917.8693,"reduce_max_dist","dist_exp",NA,NA,NA,NA,100
"19154",19153000,"hill",6882917.8693,6882917.8693,"twoopt","dist_exp",NA,NA,NA,NA,100
"19155",19154000,"hill",6882917.8693,6882917.8693,"neighbor","dist_iden",NA,NA,NA,NA,100
"19156",19155000,"sann",6882917.8693,6882917.8693,"reduce_max_dist","dist_iden",1,NA,NA,0.99,100
"19157",19156000,"hill",6882917.8693,6882917.8693,"twoopt","dist_exp",NA,NA,NA,NA,100
"19158",19157000,"hill",6882917.8693,6882917.8693,"neighbor","dist_iden",NA,NA,NA,NA,100
"19159",19158000,"tabu",6882917.8693,6882917.8693,"neighbor","dist_exp",NA,10,4,NA,100
"19160",19159000,"tabu",6882917.8693,6882917.8693,"twoopt","dist_exp",NA,10,4,NA,100
"19161",19160000,"hill",6882917.8693,6882917.8693,"reduce_max_dist","dist_iden",NA,NA,NA,NA,100
"19162",19161000,"sann",6882917.8693,6882917.8693,"neighbor","dist_iden",1,NA,NA,0.99,100
"19163",19162000,"hill",6882917.8693,6882917.8693,"twoopt","dist_iden",NA,NA,NA,NA,100
"19164",19163000,"sann",6882917.8693,6882917.8693,"reduce_max_dist","dist_iden",1,NA,NA,0.99,100
"19165",19164000,"sann",6882917.8693,6882917.8693,"reduce_max_dist","dist_exp",1,NA,NA,0.99,100
"19166",19165000,"hill",6882917.8693,6882917.8693,"twoopt","dist_exp",NA,NA,NA,NA,100
"19167",19166000,"sann",6882917.8693,6882917.8693,"neighbor","dist_iden",1,NA,NA,0.99,100
"19168",19167000,"hill",6882917.8693,6882917.8693,"neighbor","dist_iden",NA,NA,NA,NA,100
"19169",19168000,"hill",6882917.8693,6882917.8693,"reduce_max_dist","dist_exp",NA,NA,NA,NA,100
"19170",19169000,"sann",6882917.8693,6882917.8693,"twoopt","dist_iden",1,NA,NA,0.66,100
"19171",19170000,"sann",6882917.8693,6882917.8693,"neighbor","dist_exp",1,NA,NA,0.66,100
"19172",19171000,"sann",6882917.8693,6882917.8693,"reduce_max_dist","dist_exp",1,NA,NA,0.66,100
"19173",19172000,"tabu",6882917.8693,6882917.8693,"neighbor","dist_exp",NA,10,4,NA,100
"19174",19173000,"sann",6882917.8693,6882917.8693,"twoopt","dist_iden",1,NA,NA,0.99,100
"19175",19174000,"hill",6882917.8693,6882917.8693,"neighbor","dist_exp",NA,NA,NA,NA,100
"19176",19175000,"hill",6882917.8693,6882917.8693,"reduce_max_dist","dist_iden",NA,NA,NA,NA,100
"19177",19176000,"hill",6882917.8693,6882917.8693,"neighbor","dist_exp",NA,NA,NA,NA,100
"19178",19177000,"sann",6882917.8693,6882917.8693,"neighbor","dist_iden",1,NA,NA,0.99,100
"19179",19178000,"hill",6882917.8693,6882917.8693,"twoopt","dist_iden",NA,NA,NA,NA,100
"19180",19179000,"sann",6882917.8693,6882917.8693,"reduce_max_dist","dist_exp",1,NA,NA,0.95,100
"19181",19180000,"sann",6882917.8693,6882917.8693,"neighbor","dist_exp",12,NA,NA,0.99,100
"19182",19181000,"sann",6882917.8693,6882917.8693,"twoopt","dist_iden",1,NA,NA,0.99,100
"19183",19182000,"sann",6882917.8693,6882917.8693,"neighbor","dist_iden",1,NA,NA,0.99,100
"19184",19183000,"hill",6882917.8693,6882917.8693,"neighbor","dist_iden",NA,NA,NA,NA,100
"19185",19184000,"hill",6882917.8693,6882917.8693,"reduce_max_dist","dist_exp",NA,NA,NA,NA,100
"19186",19185000,"tabu",6882917.8693,6882917.8693,"reduce_max_dist","dist_exp",NA,10,4,NA,100
"19187",19186000,"sann",6882917.8693,6882917.8693,"neighbor","dist_iden",1,NA,NA,0.99,100
"19188",19187000,"hill",6882917.8693,6882917.8693,"twoopt","dist_exp",NA,NA,NA,NA,100
"19189",19188000,"sann",6882917.8693,6882917.8693,"reduce_max_dist","dist_iden",1,NA,NA,0.99,100
"19190",19189000,"sann",6882917.8693,6882917.8693,"twoopt","dist_exp",1,NA,NA,0.99,100
"19191",19190000,"sann",6882917.8693,6882917.8693,"twoopt","dist_iden",1,NA,NA,0.66,100
"19192",19191000,"sann",6882917.8693,6882917.8693,"reduce_max_dist","dist_exp",1,NA,NA,0.99,100
"19193",19192000,"tabu",6882917.8693,6882917.8693,"neighbor","dist_iden",NA,10,50,NA,100
"19194",19193000,"sann",6882917.8693,6882917.8693,"neighbor","dist_exp",12,NA,NA,0.99,100
"19195",19194000,"tabu",6882917.8693,6882915.63726418,"twoopt","dist_exp",NA,10,10,NA,100
"19196",19195000,"sann",6882915.63726418,6882915.63726418,"twoopt","dist_iden",1,NA,NA,0.99,100
"19197",19196000,"tabu",6882915.63726418,6882915.63726418,"reduce_max_dist","dist_exp",NA,10,50,NA,100
"19198",19197000,"sann",6882915.63726418,6882915.63726418,"twoopt","dist_exp",12,NA,NA,0.99,100
"19199",19198000,"sann",6882915.63726418,6882915.63726418,"twoopt","dist_iden",1,NA,NA,0.95,100
"19200",19199000,"tabu",6882915.63726418,6882915.63726418,"neighbor","dist_iden",NA,10,4,NA,100
"19201",19200000,"tabu",6882915.63726418,6882915.63726418,"twoopt","dist_exp",NA,10,4,NA,100
"19202",19201000,"tabu",6882915.63726418,6882915.63726418,"neighbor","dist_iden",NA,10,50,NA,100
"19203",19202000,"tabu",6882915.63726418,6882915.63726418,"reduce_max_dist","dist_iden",NA,10,50,NA,100
"19204",19203000,"hill",6882915.63726418,6882915.63726418,"twoopt","dist_iden",NA,NA,NA,NA,100
"19205",19204000,"tabu",6882915.63726418,6882915.63726418,"reduce_max_dist","dist_exp",NA,10,10,NA,100
"19206",19205000,"hill",6882915.63726418,6882883.54473737,"twoopt","dist_exp",NA,NA,NA,NA,100
"19207",19206000,"sann",6882883.54473737,6882883.54473737,"reduce_max_dist","dist_iden",1,NA,NA,0.99,100
"19208",19207000,"sann",6882883.54473737,6882883.54473737,"neighbor","dist_iden",1,NA,NA,0.99,100
"19209",19208000,"tabu",6882883.54473737,6882883.54473737,"reduce_max_dist","dist_exp",NA,10,50,NA,100
"19210",19209000,"sann",6882883.54473737,6882883.54473737,"twoopt","dist_exp",1,NA,NA,0.95,100
"19211",19210000,"hill",6882883.54473737,6882883.54473737,"twoopt","dist_exp",NA,NA,NA,NA,100
"19212",19211000,"tabu",6882883.54473737,6882883.54473737,"twoopt","dist_exp",NA,10,50,NA,100
"19213",19212000,"tabu",6882883.54473737,6882883.54473737,"twoopt","dist_iden",NA,10,50,NA,100
"19214",19213000,"tabu",6882883.54473737,6882883.54473737,"twoopt","dist_exp",NA,10,10,NA,100
"19215",19214000,"hill",6882883.54473737,6882852.80723742,"neighbor","dist_exp",NA,NA,NA,NA,100
"19216",19215000,"tabu",6882852.80723742,6882852.80723742,"twoopt","dist_iden",NA,10,10,NA,100
"19217",19216000,"tabu",6882852.80723742,6882852.80723742,"reduce_max_dist","dist_exp",NA,10,50,NA,100
"19218",19217000,"hill",6882852.80723742,6882852.80723742,"twoopt","dist_exp",NA,NA,NA,NA,100
"19219",19218000,"tabu",6882852.80723742,6882852.80723742,"neighbor","dist_exp",NA,10,50,NA,100
"19220",19219000,"sann",6882852.80723742,6882852.80723742,"reduce_max_dist","dist_exp",1,NA,NA,0.66,100
"19221",19220000,"sann",6882852.80723742,6882852.80723742,"reduce_max_dist","dist_exp",1,NA,NA,0.95,100
"19222",19221000,"hill",6882852.80723742,6882852.80723742,"twoopt","dist_exp",NA,NA,NA,NA,100
"19223",19222000,"hill",6882852.80723742,6882852.80723742,"neighbor","dist_iden",NA,NA,NA,NA,100
"19224",19223000,"sann",6882852.80723742,6882852.80723742,"twoopt","dist_iden",1,NA,NA,0.99,100
"19225",19224000,"hill",6882852.80723742,6882852.80723742,"reduce_max_dist","dist_exp",NA,NA,NA,NA,100
"19226",19225000,"tabu",6882852.80723742,6882852.80723742,"twoopt","dist_exp",NA,10,4,NA,100
"19227",19226000,"hill",6882852.80723742,6882852.80723742,"twoopt","dist_exp",NA,NA,NA,NA,100
"19228",19227000,"sann",6882852.80723742,6882852.80723742,"neighbor","dist_iden",1,NA,NA,0.99,100
"19229",19228000,"tabu",6882852.80723742,6882852.80723742,"twoopt","dist_exp",NA,10,10,NA,100
"19230",19229000,"tabu",6882852.80723742,6882847.42297513,"neighbor","dist_exp",NA,10,4,NA,100
"19231",19230000,"tabu",6882847.42297513,6882847.42297513,"reduce_max_dist","dist_iden",NA,10,10,NA,100
"19232",19231000,"sann",6882847.42297513,6882847.42297513,"neighbor","dist_exp",1,NA,NA,0.99,100
"19233",19232000,"tabu",6882847.42297513,6882847.42297513,"twoopt","dist_iden",NA,10,10,NA,100
"19234",19233000,"tabu",6882847.42297513,6882847.42297513,"reduce_max_dist","dist_exp",NA,10,10,NA,100
"19235",19234000,"tabu",6882847.42297513,6882847.42297513,"reduce_max_dist","dist_iden",NA,10,4,NA,100
"19236",19235000,"sann",6882847.42297513,6882847.42297513,"neighbor","dist_iden",1,NA,NA,0.99,100
"19237",19236000,"hill",6882847.42297513,6882847.42297513,"neighbor","dist_exp",NA,NA,NA,NA,100
"19238",19237000,"sann",6882847.42297513,6882847.42297513,"reduce_max_dist","dist_iden",1,NA,NA,0.99,100
"19239",19238000,"hill",6882847.42297513,6882847.42297513,"twoopt","dist_iden",NA,NA,NA,NA,100
"19240",19239000,"tabu",6882847.42297513,6882847.42297513,"twoopt","dist_iden",NA,10,4,NA,100
"19241",19240000,"tabu",6882847.42297513,6882847.42297513,"twoopt","dist_exp",NA,10,50,NA,100
"19242",19241000,"sann",6882847.42297513,6882847.42297513,"neighbor","dist_exp",1,NA,NA,0.95,100
"19243",19242000,"hill",6882847.42297513,6882847.42297513,"neighbor","dist_exp",NA,NA,NA,NA,100
"19244",19243000,"hill",6882847.42297513,6882847.42297513,"twoopt","dist_iden",NA,NA,NA,NA,100
"19245",19244000,"tabu",6882847.42297513,6882847.42297513,"reduce_max_dist","dist_iden",NA,10,4,NA,100
"19246",19245000,"sann",6882847.42297513,6882847.42297513,"twoopt","dist_exp",1,NA,NA,0.99,100
"19247",19246000,"hill",6882847.42297513,6882847.42297513,"neighbor","dist_exp",NA,NA,NA,NA,100
"19248",19247000,"sann",6882847.42297513,6882847.42297513,"twoopt","dist_exp",1,NA,NA,0.99,100
"19249",19248000,"tabu",6882847.42297513,6882847.42297513,"neighbor","dist_exp",NA,10,50,NA,100
"19250",19249000,"tabu",6882847.42297513,6882847.42297513,"twoopt","dist_iden",NA,10,4,NA,100
"19251",19250000,"tabu",6882847.42297513,6882847.42297513,"twoopt","dist_iden",NA,10,10,NA,100
"19252",19251000,"sann",6882847.42297513,6882847.42297513,"neighbor","dist_iden",1,NA,NA,0.99,100
"19253",19252000,"sann",6882847.42297513,6882847.42297513,"neighbor","dist_exp",1,NA,NA,0.99,100
"19254",19253000,"hill",6882847.42297513,6882847.42297513,"reduce_max_dist","dist_iden",NA,NA,NA,NA,100
"19255",19254000,"hill",6882847.42297513,6882847.42297513,"twoopt","dist_exp",NA,NA,NA,NA,100
"19256",19255000,"hill",6882847.42297513,6882847.42297513,"reduce_max_dist","dist_exp",NA,NA,NA,NA,100
"19257",19256000,"tabu",6882847.42297513,6882847.42297513,"reduce_max_dist","dist_iden",NA,10,50,NA,100
"19258",19257000,"hill",6882847.42297513,6882847.42297513,"neighbor","dist_exp",NA,NA,NA,NA,100
"19259",19258000,"hill",6882847.42297513,6882847.42297513,"reduce_max_dist","dist_iden",NA,NA,NA,NA,100
"19260",19259000,"tabu",6882847.42297513,6882847.42297513,"reduce_max_dist","dist_exp",NA,10,4,NA,100
"19261",19260000,"sann",6882847.42297513,6882847.42297513,"neighbor","dist_iden",1,NA,NA,0.99,100
"19262",19261000,"hill",6882847.42297513,6882847.42297513,"twoopt","dist_iden",NA,NA,NA,NA,100
"19263",19262000,"sann",6882847.42297513,6882847.42297513,"neighbor","dist_iden",1,NA,NA,0.99,100
"19264",19263000,"sann",6882847.42297513,6882847.42297513,"reduce_max_dist","dist_exp",1,NA,NA,0.99,100
"19265",19264000,"hill",6882847.42297513,6882847.42297513,"neighbor","dist_iden",NA,NA,NA,NA,100
"19266",19265000,"tabu",6882847.42297513,6882847.42297513,"reduce_max_dist","dist_iden",NA,10,10,NA,100
"19267",19266000,"sann",6882847.42297513,6882847.42297513,"reduce_max_dist","dist_exp",1,NA,NA,0.95,100
"19268",19267000,"hill",6882847.42297513,6882847.42297513,"reduce_max_dist","dist_exp",NA,NA,NA,NA,100
"19269",19268000,"sann",6882847.42297513,6882847.42297513,"twoopt","dist_iden",1,NA,NA,0.66,100
"19270",19269000,"sann",6882847.42297513,6882847.42297513,"reduce_max_dist","dist_iden",1,NA,NA,0.99,100
"19271",19270000,"hill",6882847.42297513,6882847.42297513,"reduce_max_dist","dist_exp",NA,NA,NA,NA,100
"19272",19271000,"hill",6882847.42297513,6882847.42297513,"reduce_max_dist","dist_exp",NA,NA,NA,NA,100
"19273",19272000,"tabu",6882847.42297513,6882838.95167011,"neighbor","dist_iden",NA,10,50,NA,100
"19274",19273000,"hill",6882838.95167011,6882838.95167011,"neighbor","dist_exp",NA,NA,NA,NA,100
"19275",19274000,"hill",6882838.95167011,6882838.95167011,"neighbor","dist_iden",NA,NA,NA,NA,100
"19276",19275000,"sann",6882838.95167011,6882838.95167011,"twoopt","dist_iden",1,NA,NA,0.99,100
"19277",19276000,"sann",6882838.95167011,6882838.95167011,"reduce_max_dist","dist_iden",1,NA,NA,0.66,100
"19278",19277000,"tabu",6882838.95167011,6882838.95167011,"twoopt","dist_iden",NA,10,50,NA,100
"19279",19278000,"hill",6882838.95167011,6882838.95167011,"twoopt","dist_exp",NA,NA,NA,NA,100
"19280",19279000,"hill",6882838.95167011,6882838.95167011,"reduce_max_dist","dist_iden",NA,NA,NA,NA,100
"19281",19280000,"sann",6882838.95167011,6882838.95167011,"neighbor","dist_iden",1,NA,NA,0.99,100
"19282",19281000,"hill",6882838.95167011,6882838.95167011,"neighbor","dist_exp",NA,NA,NA,NA,100
"19283",19282000,"sann",6882838.95167011,6882838.95167011,"twoopt","dist_exp",1,NA,NA,0.99,100
"19284",19283000,"hill",6882838.95167011,6882838.95167011,"reduce_max_dist","dist_iden",NA,NA,NA,NA,100
"19285",19284000,"tabu",6882838.95167011,6882826.27025732,"neighbor","dist_iden",NA,10,4,NA,100
"19286",19285000,"tabu",6882826.27025732,6882826.27025732,"reduce_max_dist","dist_exp",NA,10,10,NA,100
"19287",19286000,"hill",6882826.27025732,6882826.27025732,"neighbor","dist_exp",NA,NA,NA,NA,100
"19288",19287000,"hill",6882826.27025732,6882826.27025732,"reduce_max_dist","dist_iden",NA,NA,NA,NA,100
"19289",19288000,"sann",6882826.27025732,6882826.27025732,"neighbor","dist_iden",1,NA,NA,0.95,100
"19290",19289000,"sann",6882826.27025732,6882826.27025732,"neighbor","dist_exp",1,NA,NA,0.99,100
"19291",19290000,"hill",6882826.27025732,6882826.27025732,"reduce_max_dist","dist_iden",NA,NA,NA,NA,100
"19292",19291000,"sann",6882826.27025732,6882826.27025732,"reduce_max_dist","dist_exp",1,NA,NA,0.66,100
"19293",19292000,"tabu",6882826.27025732,6882826.27025732,"neighbor","dist_iden",NA,10,10,NA,100
"19294",19293000,"sann",6882826.27025732,6882826.27025732,"reduce_max_dist","dist_iden",1,NA,NA,0.99,100
"19295",19294000,"tabu",6882826.27025732,6882826.27025732,"reduce_max_dist","dist_iden",NA,10,4,NA,100
"19296",19295000,"hill",6882826.27025732,6882826.27025732,"reduce_max_dist","dist_exp",NA,NA,NA,NA,100
"19297",19296000,"sann",6882826.27025732,6882826.27025732,"twoopt","dist_iden",1,NA,NA,0.66,100
"19298",19297000,"hill",6882826.27025732,6882826.27025732,"twoopt","dist_exp",NA,NA,NA,NA,100
"19299",19298000,"tabu",6882826.27025732,6882826.27025732,"twoopt","dist_iden",NA,10,10,NA,100
"19300",19299000,"tabu",6882826.27025732,6882826.27025732,"twoopt","dist_iden",NA,10,10,NA,100
"19301",19300000,"hill",6882826.27025732,6882826.27025732,"reduce_max_dist","dist_exp",NA,NA,NA,NA,100
"19302",19301000,"tabu",6882826.27025732,6882826.27025732,"twoopt","dist_exp",NA,10,4,NA,100
"19303",19302000,"hill",6882826.27025732,6882826.27025732,"neighbor","dist_exp",NA,NA,NA,NA,100
"19304",19303000,"hill",6882826.27025732,6882826.27025732,"neighbor","dist_iden",NA,NA,NA,NA,100
"19305",19304000,"hill",6882826.27025732,6882826.27025732,"neighbor","dist_iden",NA,NA,NA,NA,100
"19306",19305000,"hill",6882826.27025732,6882826.27025732,"neighbor","dist_exp",NA,NA,NA,NA,100
"19307",19306000,"tabu",6882826.27025732,6882826.27025732,"twoopt","dist_iden",NA,10,4,NA,100
"19308",19307000,"tabu",6882826.27025732,6882825.32696381,"neighbor","dist_exp",NA,10,10,NA,100
"19309",19308000,"hill",6882825.32696381,6882825.32696381,"neighbor","dist_iden",NA,NA,NA,NA,100
"19310",19309000,"sann",6882825.32696381,6882825.32696381,"neighbor","dist_iden",1,NA,NA,0.99,100
"19311",19310000,"sann",6882825.32696381,6882825.32696381,"twoopt","dist_exp",1,NA,NA,0.99,100
"19312",19311000,"hill",6882825.32696381,6882825.32696381,"twoopt","dist_exp",NA,NA,NA,NA,100
"19313",19312000,"sann",6882825.32696381,6882825.32696381,"twoopt","dist_exp",1,NA,NA,0.99,100
"19314",19313000,"sann",6882825.32696381,6882825.32696381,"reduce_max_dist","dist_exp",1,NA,NA,0.99,100
"19315",19314000,"hill",6882825.32696381,6882825.32696381,"neighbor","dist_iden",NA,NA,NA,NA,100
"19316",19315000,"tabu",6882825.32696381,6882825.32696381,"neighbor","dist_iden",NA,10,50,NA,100
"19317",19316000,"tabu",6882825.32696381,6882825.32696381,"twoopt","dist_iden",NA,10,10,NA,100
"19318",19317000,"hill",6882825.32696381,6882825.32696381,"twoopt","dist_iden",NA,NA,NA,NA,100
"19319",19318000,"tabu",6882825.32696381,6882825.32696381,"reduce_max_dist","dist_iden",NA,10,50,NA,100
"19320",19319000,"hill",6882825.32696381,6882825.32696381,"reduce_max_dist","dist_iden",NA,NA,NA,NA,100
"19321",19320000,"hill",6882825.32696381,6882825.32696381,"twoopt","dist_exp",NA,NA,NA,NA,100
"19322",19321000,"sann",6882825.32696381,6882825.32696381,"reduce_max_dist","dist_iden",1,NA,NA,0.99,100
"19323",19322000,"hill",6882825.32696381,6882825.32696381,"neighbor","dist_exp",NA,NA,NA,NA,100
"19324",19323000,"hill",6882825.32696381,6882825.32696381,"neighbor","dist_iden",NA,NA,NA,NA,100
"19325",19324000,"hill",6882825.32696381,6882825.32696381,"neighbor","dist_exp",NA,NA,NA,NA,100
"19326",19325000,"tabu",6882825.32696381,6882825.32696381,"twoopt","dist_iden",NA,10,4,NA,100
"19327",19326000,"tabu",6882825.32696381,6882825.32696381,"twoopt","dist_exp",NA,10,10,NA,100
"19328",19327000,"sann",6882825.32696381,6882825.32696381,"neighbor","dist_exp",1,NA,NA,0.95,100
"19329",19328000,"tabu",6882825.32696381,6882825.32696381,"twoopt","dist_iden",NA,10,4,NA,100
"19330",19329000,"sann",6882825.32696381,6882825.32696381,"reduce_max_dist","dist_iden",1,NA,NA,0.95,100
"19331",19330000,"hill",6882825.32696381,6882825.32696381,"twoopt","dist_iden",NA,NA,NA,NA,100
"19332",19331000,"sann",6882825.32696381,6882825.32696381,"twoopt","dist_iden",1,NA,NA,0.66,100
"19333",19332000,"sann",6882825.32696381,6882825.32696381,"neighbor","dist_exp",1,NA,NA,0.99,100
"19334",19333000,"hill",6882825.32696381,6882825.32696381,"reduce_max_dist","dist_iden",NA,NA,NA,NA,100
"19335",19334000,"hill",6882825.32696381,6882825.32696381,"twoopt","dist_exp",NA,NA,NA,NA,100
"19336",19335000,"hill",6882825.32696381,6882825.32696381,"twoopt","dist_exp",NA,NA,NA,NA,100
"19337",19336000,"tabu",6882825.32696381,6882825.32696381,"neighbor","dist_iden",NA,10,50,NA,100
"19338",19337000,"sann",6882825.32696381,6882825.32696381,"neighbor","dist_exp",1,NA,NA,0.66,100
"19339",19338000,"tabu",6882825.32696381,6882825.32696381,"reduce_max_dist","dist_exp",NA,10,50,NA,100
"19340",19339000,"hill",6882825.32696381,6882783.37780072,"twoopt","dist_exp",NA,NA,NA,NA,100
"19341",19340000,"sann",6882783.37780072,6882783.37780072,"reduce_max_dist","dist_exp",1,NA,NA,0.99,100
"19342",19341000,"sann",6882783.37780072,6882783.37780072,"neighbor","dist_iden",1,NA,NA,0.99,100
"19343",19342000,"hill",6882783.37780072,6882783.37780072,"neighbor","dist_exp",NA,NA,NA,NA,100
"19344",19343000,"tabu",6882783.37780072,6882783.37780072,"reduce_max_dist","dist_exp",NA,10,50,NA,100
"19345",19344000,"sann",6882783.37780072,6882783.37780072,"twoopt","dist_iden",1,NA,NA,0.66,100
"19346",19345000,"hill",6882783.37780072,6882783.37780072,"neighbor","dist_exp",NA,NA,NA,NA,100
"19347",19346000,"tabu",6882783.37780072,6882783.37780072,"reduce_max_dist","dist_iden",NA,10,10,NA,100
"19348",19347000,"hill",6882783.37780072,6882783.37780072,"twoopt","dist_exp",NA,NA,NA,NA,100
"19349",19348000,"sann",6882783.37780072,6882783.37780072,"reduce_max_dist","dist_iden",1,NA,NA,0.66,100
"19350",19349000,"sann",6882783.37780072,6882783.37780072,"twoopt","dist_exp",1,NA,NA,0.99,100
"19351",19350000,"tabu",6882783.37780072,6882783.37780072,"reduce_max_dist","dist_exp",NA,10,10,NA,100
"19352",19351000,"hill",6882783.37780072,6882783.37780072,"reduce_max_dist","dist_iden",NA,NA,NA,NA,100
"19353",19352000,"sann",6882783.37780072,6882783.37780072,"reduce_max_dist","dist_exp",1,NA,NA,0.99,100
"19354",19353000,"sann",6882783.37780072,6882783.37780072,"reduce_max_dist","dist_iden",1,NA,NA,0.99,100
"19355",19354000,"sann",6882783.37780072,6882783.37780072,"twoopt","dist_iden",1,NA,NA,0.99,100
"19356",19355000,"sann",6882783.37780072,6882783.37780072,"reduce_max_dist","dist_iden",1,NA,NA,0.95,100
"19357",19356000,"hill",6882783.37780072,6882783.37780072,"twoopt","dist_exp",NA,NA,NA,NA,100
